Timestamp,TP9,AF7,AF8,TP10
2023-12-07 15:45:45.259516,-3.17002917491569,-3.496133978045196,-6.6322971078673625,1.5143373258448625
2023-12-07 15:45:45.366846,-2.172513508337,-4.978272179419231,-8.520166693704116,-0.3500721246132397
2023-12-07 15:45:45.646385,3.915924980715514,-3.4152260564135988,-5.123019562518982,-4.803120812217961
2023-12-07 15:45:45.711689,7.439724280201067,-1.307212037743275,-1.045900384823644,-6.961046375024006
2023-12-07 15:45:45.731781,6.051942491001685,-2.432427367593497,-2.048435685668586,-7.104533864603089
2023-12-07 15:45:45.802877,-0.8412491671826433,-6.645942323024344,-11.701798379368748,-1.6697064727444484
2023-12-07 15:45:45.974774,10.106633358804622,-7.774228581138667,-9.437336138707805,-13.526277801669622
2023-12-07 15:45:46.190297,18.26451863216682,-2.81835157285473,2.01359779418363,-20.02159178629714
2023-12-07 15:45:46.220510,6.880390113621663,2.837826696859182,7.150851729151586,-5.844560181104588
2023-12-07 15:45:46.252569,4.457216287814463,1.976129770206972,4.787836297440776,-3.6754131947496025
2023-12-07 15:45:46.401855,-1.2144233032390197,0.4873260273790165,0.3343884331128953,1.4919187537695062
2023-12-07 15:45:46.568522,-7.895601647328091,4.475832829436606,4.610545074056274,9.994571035437431
2023-12-07 15:45:46.820628,4.350926797671173,6.759498319661406,12.930377548317384,-1.7159013136696255
2023-12-07 15:45:46.911509,10.452140680562549,10.51912393352782,21.437720498872345,-6.456528266453729
2023-12-07 15:45:47.125479,4.116571113846469,11.842332949573606,21.373815353071866,0.598909418580972
2023-12-07 15:45:47.171002,6.2730609655903455,2.2188959685914216,6.01503657540885,-5.5504863708063565
2023-12-07 15:45:47.199005,7.874775731674265,1.394861094229611,5.173331285692154,-7.509626085130445
2023-12-07 15:45:47.232516,1.7443397259180136,6.717459716721731,11.908126661373174,0.956768372224892
2023-12-07 15:45:47.331368,3.439203585972556,1.4426172233591157,3.6589977500260753,-2.930954835004172
2023-12-07 15:45:47.448868,5.258991237189589,2.649065619552452,6.332088899962376,-4.305272842391682
2023-12-07 15:45:47.837868,1.5907347043138151,3.903383591780732,7.141698728055178,-0.0388109353951356
2023-12-07 15:45:48.179550,1.805728590192858,-0.848650620152699,-0.7025712648976884,-2.231283247208742
2023-12-07 15:45:48.368698,-2.9252276909022337,10.72877651369082,16.874289148786687,7.449787037877469
2023-12-07 15:45:48.886605,-3.640922987676504,13.452276385753182,21.040379682424845,9.39214984338193
2023-12-07 15:45:49.054117,5.4991221407487645,-2.8266805516423887,-2.755768313014044,-6.791913945538424
2023-12-07 15:45:49.100127,2.791366392970856,-3.900499950451527,-5.544777722711258,-4.43745841960168
2023-12-07 15:45:49.169894,-4.601815659864428,-2.1121810391398785,-5.336667537838545,3.978627664712343
2023-12-07 15:45:49.472331,-3.278196092012996,-5.4648508308949335,-10.46595279116817,1.2382425890459827
2023-12-07 15:45:49.564154,-2.8838748856154703,-2.1019022521561705,-4.855797445338458,2.3189373557299526
2023-12-07 15:45:49.829372,-6.767758912032776,-5.822669765935137,-12.336308095870129,4.6899598682978825
2023-12-07 15:45:50.184214,-12.30533232933588,-7.874152407818413,-17.923510409609335,9.645845877933384
2023-12-07 15:45:50.250468,-10.865759457181344,-4.590765177320392,-12.279300734510963,9.75590752908652
2023-12-07 15:45:50.432613,0.5746911886478117,-9.501117527621265,-15.559246896277276,-4.55657948771104
2023-12-07 15:45:50.486922,5.535952457593497,-8.36390492812509,-11.486543091814648,-9.439820007488803
2023-12-07 15:45:50.769909,2.285708665685686,-6.999334246130714,-10.73092619114934,-5.303447111166676
2023-12-07 15:45:50.859806,-0.0252019666164763,-12.355343783502422,-20.328110923744,-5.2560605750989975
2023-12-07 15:45:50.914104,-1.4241511597428365,-6.851122141848352,-11.921945838830643,-1.3595248637143718
2023-12-07 15:45:51.025558,0.6967312500493462,-3.8466909305173607,-6.1034054456460565,-2.3229192623670376
2023-12-07 15:45:51.169903,0.4981329972856173,-8.029372692570613,-12.79351370581922,-4.084750210736335
2023-12-07 15:45:51.515244,0.4954439712887316,-5.046947844778487,-7.999923743498135,-2.7279119995889327
2023-12-07 15:45:51.628990,7.981352882685978,-3.8819125259600913,-2.725429388188398,-10.356002042800936
2023-12-07 15:45:52.214656,5.144332387581951,-4.0745702929615,-4.226911363822609,-7.414626910644883
2023-12-07 15:45:52.308397,-7.917152459729038,-2.05254413003608,-7.2586661613746095,7.963884509270813
