Timestamp,TP9,AF7,AF8,TP10
2023-10-11 15:48:51.923384,805.4578857421875,812.3076782226562,801.8314819335938,802.2344360351562,782.893798828125
2023-10-11 15:48:51.924880,813.113525390625,815.5311279296875,799.010986328125,815.93408203125,964.6153564453125
2023-10-11 15:48:51.925830,806.6666870117188,807.4725341796875,797.8021850585938,813.91943359375,860.6593627929688
2023-10-11 15:48:51.926667,784.908447265625,804.6520385742188,796.1904907226562,803.040283203125,635.018310546875
2023-10-11 15:48:51.927467,788.1318969726562,806.6666870117188,800.6226806640625,804.2490844726562,687.3992919921875
2023-10-11 15:48:51.928429,805.054931640625,809.89013671875,804.2490844726562,802.6373901367188,833.2600708007812
2023-10-11 15:48:51.930212,813.5164794921875,809.4871826171875,805.4578857421875,807.4725341796875,938.02197265625
2023-10-11 15:48:51.931724,795.3846435546875,809.4871826171875,803.040283203125,797.3992919921875,895.3113403320312
2023-10-11 15:48:51.932970,779.2673950195312,807.4725341796875,806.6666870117188,766.7765502929688,780.0732421875
2023-10-11 15:48:51.934543,785.3113403320312,802.6373901367188,805.4578857421875,770.0,793.7728881835938
2023-10-11 15:48:51.935953,801.8314819335938,806.6666870117188,800.6226806640625,809.89013671875,716.00732421875
2023-10-11 15:48:51.937264,811.5018310546875,806.6666870117188,803.040283203125,814.3223266601562,856.2271118164062
2023-10-11 15:48:51.950757,798.2051391601562,805.4578857421875,802.2344360351562,809.4871826171875,953.7362670898438
2023-10-11 15:48:51.953205,788.937744140625,805.4578857421875,803.8461303710938,816.7399291992188,747.4359130859375
2023-10-11 15:48:51.955089,796.5933837890625,805.4578857421875,802.2344360351562,809.89013671875,597.94873046875
2023-10-11 15:48:51.956738,801.025634765625,806.2637329101562,802.6373901367188,801.025634765625,701.098876953125
2023-10-11 15:48:51.958859,805.8607788085938,805.8607788085938,801.4285888671875,791.3552856445312,905.7875366210938
2023-10-11 15:48:51.960949,803.4432373046875,801.4285888671875,799.010986328125,801.4285888671875,1006.5201416015625
2023-10-11 15:48:51.962686,792.967041015625,800.2197875976562,804.2490844726562,814.7252807617188,835.6776733398438
2023-10-11 15:48:51.964185,785.7142944335938,803.4432373046875,802.6373901367188,805.054931640625,684.5787353515625
2023-10-11 15:48:51.966823,782.4908447265625,802.6373901367188,799.8168334960938,801.025634765625,922.3076782226562
2023-10-11 15:48:51.971214,795.7875366210938,807.4725341796875,799.4139404296875,807.87548828125,1043.99267578125
2023-10-11 15:48:51.973138,802.6373901367188,807.4725341796875,795.3846435546875,807.87548828125,855.8241577148438
2023-10-11 15:48:51.976518,784.5054931640625,798.2051391601562,792.5640869140625,794.1758422851562,740.1831665039062
2023-10-11 15:48:51.990297,774.029296875,795.7875366210938,793.3699340820312,783.6996459960938,681.3552856445312
2023-10-11 15:48:51.999536,787.3259887695312,796.996337890625,795.3846435546875,785.3113403320312,640.2564086914062
2023-10-11 15:48:52.000934,795.7875366210938,795.3846435546875,799.010986328125,797.8021850585938,778.05859375
2023-10-11 15:48:52.002529,796.5933837890625,795.3846435546875,797.8021850585938,794.1758422851562,886.4468994140625
2023-10-11 15:48:52.004356,786.923095703125,798.6080322265625,797.8021850585938,803.4432373046875,771.2088012695312
2023-10-11 15:48:52.005385,776.4468994140625,797.3992919921875,797.8021850585938,807.87548828125,639.8534545898438
2023-10-11 15:48:52.006843,789.3406372070312,795.3846435546875,794.1758422851562,794.5787353515625,692.6373901367188
2023-10-11 15:48:52.009462,800.6226806640625,801.025634765625,789.3406372070312,798.6080322265625,891.6849975585938
2023-10-11 15:48:52.010720,801.4285888671875,802.6373901367188,790.1465454101562,801.4285888671875,929.5604248046875
2023-10-11 15:48:52.014379,797.3992919921875,796.1904907226562,795.3846435546875,796.1904907226562,767.9853515625
2023-10-11 15:48:52.016987,790.952392578125,794.1758422851562,798.2051391601562,797.8021850585938,601.1721801757812
2023-10-11 15:48:52.018284,794.981689453125,798.2051391601562,799.4139404296875,813.5164794921875,715.6043701171875
2023-10-11 15:48:52.051691,803.4432373046875,796.996337890625,799.4139404296875,821.5750732421875,980.7326049804688
2023-10-11 15:48:52.053000,807.87548828125,792.967041015625,795.3846435546875,811.5018310546875,919.084228515625
2023-10-11 15:48:52.054259,805.054931640625,788.937744140625,793.7728881835938,803.8461303710938,803.4432373046875
2023-10-11 15:48:52.055449,790.952392578125,792.5640869140625,796.1904907226562,793.3699340820312,776.4468994140625
2023-10-11 15:48:52.056754,790.1465454101562,797.8021850585938,796.1904907226562,800.6226806640625,749.4505615234375
2023-10-11 15:48:52.058296,805.054931640625,796.996337890625,793.7728881835938,813.5164794921875,863.8828125
2023-10-11 15:48:52.059554,819.5604248046875,800.2197875976562,792.5640869140625,809.4871826171875,1025.4578857421875
2023-10-11 15:48:52.061035,813.113525390625,801.4285888671875,799.010986328125,811.5018310546875,1052.4542236328125
2023-10-11 15:48:52.062361,794.981689453125,805.054931640625,797.3992919921875,806.2637329101562,800.6226806640625
2023-10-11 15:48:52.063637,796.1904907226562,804.2490844726562,791.3552856445312,803.040283203125,545.5677490234375
2023-10-11 15:48:52.065975,816.3369750976562,800.2197875976562,794.5787353515625,814.3223266601562,742.1978149414062
2023-10-11 15:48:52.067123,828.02197265625,800.2197875976562,796.1904907226562,819.5604248046875,939.2307739257812
2023-10-11 15:48:52.094183,817.1428833007812,803.8461303710938,797.3992919921875,818.3516235351562,862.6740112304688
2023-10-11 15:48:52.095588,802.6373901367188,803.4432373046875,803.4432373046875,826.00732421875,665.2380981445312
2023-10-11 15:48:52.096725,819.5604248046875,799.010986328125,806.2637329101562,834.06591796875,654.3589477539062
2023-10-11 15:48:52.108265,836.886474609375,802.6373901367188,798.6080322265625,832.05126953125,835.6776733398438
2023-10-11 15:48:52.110213,820.7692260742188,807.4725341796875,789.3406372070312,817.5457763671875,913.4432373046875
2023-10-11 15:48:52.111594,810.2930297851562,809.4871826171875,789.7435913085938,802.6373901367188,846.5567626953125
2023-10-11 15:48:52.115247,791.7582397460938,810.2930297851562,788.1318969726562,786.1171875,849.3773193359375
2023-10-11 15:48:52.117516,782.4908447265625,811.098876953125,784.1025390625,776.8497924804688,837.6923217773438
2023-10-11 15:48:52.120448,798.6080322265625,813.113525390625,786.1171875,793.3699340820312,703.113525390625
2023-10-11 15:48:52.123156,811.5018310546875,813.91943359375,786.5201416015625,795.7875366210938,842.12451171875
2023-10-11 15:48:52.125174,800.2197875976562,811.90478515625,781.6849975585938,786.1171875,896.1171875
2023-10-11 15:48:52.126900,782.893798828125,813.113525390625,780.0732421875,784.908447265625,714.7985229492188
2023-10-11 15:48:52.152103,789.7435913085938,819.5604248046875,780.4761962890625,780.879150390625,555.2380981445312
2023-10-11 15:48:52.154068,803.040283203125,818.7545776367188,783.2966918945312,788.1318969726562,644.2857055664062
2023-10-11 15:48:52.155664,812.7106323242188,812.7106323242188,785.7142944335938,801.4285888671875,866.7033081054688
2023-10-11 15:48:52.157296,809.4871826171875,810.6959838867188,783.2966918945312,800.6226806640625,916.6666870117188
2023-10-11 15:48:52.159210,798.2051391601562,812.3076782226562,781.2820434570312,786.923095703125,750.2564086914062
2023-10-11 15:48:52.160972,793.3699340820312,817.94873046875,782.4908447265625,789.7435913085938,614.06591796875
2023-10-11 15:48:52.162898,805.4578857421875,821.1721801757812,782.893798828125,794.5787353515625,882.4176025390625
2023-10-11 15:48:52.165125,830.03662109375,818.7545776367188,784.1025390625,795.7875366210938,1045.6043701171875
2023-10-11 15:48:52.166889,829.2307739257812,812.7106323242188,782.893798828125,797.8021850585938,855.4212646484375
2023-10-11 15:48:52.168366,807.4725341796875,807.4725341796875,778.4615478515625,795.3846435546875,705.5311279296875
2023-10-11 15:48:52.170659,802.6373901367188,805.4578857421875,784.1025390625,804.2490844726562,632.1978149414062
2023-10-11 15:48:52.173280,815.93408203125,811.098876953125,792.967041015625,805.4578857421875,629.3773193359375
2023-10-11 15:48:52.193197,832.8571166992188,815.5311279296875,790.952392578125,809.4871826171875,738.5714111328125
2023-10-11 15:48:52.194804,832.4542236328125,815.5311279296875,787.7289428710938,810.2930297851562,869.5238037109375
2023-10-11 15:48:52.196718,825.2014770507812,813.91943359375,789.7435913085938,802.2344360351562,766.3735961914062
2023-10-11 15:48:52.198232,822.7838745117188,806.6666870117188,790.1465454101562,807.87548828125,576.5933837890625
2023-10-11 15:48:52.199360,831.6483764648438,801.8314819335938,787.7289428710938,810.6959838867188,614.06591796875
2023-10-11 15:48:52.208833,844.5421142578125,801.025634765625,783.2966918945312,809.89013671875,968.2417602539062
2023-10-11 15:48:52.210058,844.1392211914062,802.2344360351562,783.6996459960938,810.2930297851562,1141.90478515625
2023-10-11 15:48:52.211465,833.2600708007812,806.2637329101562,786.5201416015625,805.8607788085938,897.7289428710938
2023-10-11 15:48:52.215906,814.7252807617188,807.4725341796875,788.937744140625,805.054931640625,643.076904296875
2023-10-11 15:48:52.217121,793.3699340820312,803.040283203125,789.7435913085938,822.7838745117188,733.3333129882812
2023-10-11 15:48:52.218637,790.1465454101562,805.8607788085938,790.5494384765625,834.8717651367188,972.6740112304688
2023-10-11 15:48:52.220172,797.3992919921875,802.6373901367188,789.7435913085938,823.99267578125,896.923095703125
2023-10-11 15:48:52.234548,789.3406372070312,796.1904907226562,791.7582397460938,821.97802734375,773.6264038085938
2023-10-11 15:48:52.238080,775.2380981445312,794.981689453125,794.5787353515625,826.00732421875,644.2857055664062
2023-10-11 15:48:52.240362,783.6996459960938,794.981689453125,796.5933837890625,827.2161254882812,641.4652099609375
2023-10-11 15:48:52.243468,800.6226806640625,800.2197875976562,799.8168334960938,830.8424682617188,763.9560546875
2023-10-11 15:48:52.245260,809.4871826171875,797.3992919921875,799.4139404296875,832.05126953125,906.996337890625
2023-10-11 15:48:52.246928,799.4139404296875,790.952392578125,794.5787353515625,822.3809814453125,954.945068359375
2023-10-11 15:48:52.248470,784.1025390625,794.1758422851562,793.3699340820312,810.2930297851562,738.1685180664062
2023-10-11 15:48:52.250140,782.4908447265625,792.5640869140625,795.7875366210938,813.91943359375,582.6373901367188
2023-10-11 15:48:52.251603,797.3992919921875,791.3552856445312,794.1758422851562,820.3662719726562,721.2454223632812
2023-10-11 15:48:52.253195,808.6813354492188,793.3699340820312,795.3846435546875,824.3956298828125,1118.1318359375
2023-10-11 15:48:52.254810,797.3992919921875,788.1318969726562,794.981689453125,810.2930297851562,1036.3370361328125
2023-10-11 15:48:52.257058,786.5201416015625,787.3259887695312,792.967041015625,792.967041015625,608.4249267578125
2023-10-11 15:48:52.284583,790.952392578125,791.7582397460938,798.2051391601562,797.8021850585938,620.10986328125
2023-10-11 15:48:52.286507,800.6226806640625,794.981689453125,799.010986328125,801.025634765625,788.937744140625
2023-10-11 15:48:52.288321,815.1282348632812,797.8021850585938,794.5787353515625,805.054931640625,863.8828125
2023-10-11 15:48:52.290216,821.97802734375,797.3992919921875,797.8021850585938,808.6813354492188,829.6337280273438
2023-10-11 15:48:52.292189,806.2637329101562,790.1465454101562,797.3992919921875,796.996337890625,713.99267578125
2023-10-11 15:48:52.293692,797.3992919921875,788.1318969726562,795.7875366210938,792.5640869140625,676.923095703125
2023-10-11 15:48:52.295070,805.4578857421875,788.937744140625,792.967041015625,798.6080322265625,762.7472534179688
2023-10-11 15:48:52.304224,814.7252807617188,785.7142944335938,789.3406372070312,805.8607788085938,855.018310546875
2023-10-11 15:48:52.305672,808.6813354492188,784.1025390625,793.7728881835938,811.098876953125,964.2124633789062
2023-10-11 15:48:52.306827,786.5201416015625,783.2966918945312,792.5640869140625,796.1904907226562,900.5494384765625
2023-10-11 15:48:52.308014,778.4615478515625,782.4908447265625,790.1465454101562,791.3552856445312,624.1392211914062
2023-10-11 15:48:52.309367,791.3552856445312,782.893798828125,790.952392578125,796.996337890625,677.3259887695312
2023-10-11 15:48:52.337884,800.2197875976562,778.4615478515625,788.1318969726562,796.1904907226562,939.2307739257812
2023-10-11 15:48:52.339805,797.3992919921875,775.2380981445312,788.5347900390625,799.010986328125,956.959716796875
2023-10-11 15:48:52.342278,790.5494384765625,777.2527465820312,792.1611938476562,788.937744140625,728.4981689453125
2023-10-11 15:48:52.344880,778.8644409179688,775.2380981445312,789.3406372070312,778.05859375,604.3956298828125
2023-10-11 15:48:52.346873,788.937744140625,773.6264038085938,788.5347900390625,789.7435913085938,704.7252807617188
2023-10-11 15:48:52.349550,809.084228515625,775.2380981445312,789.7435913085938,800.6226806640625,937.2161254882812
2023-10-11 15:48:52.353422,809.084228515625,779.2673950195312,789.3406372070312,795.7875366210938,1005.7142944335938
2023-10-11 15:48:52.355560,796.5933837890625,782.087890625,789.3406372070312,790.952392578125,766.3735961914062
2023-10-11 15:48:52.360819,787.7289428710938,782.087890625,789.3406372070312,801.025634765625,763.1502075195312
2023-10-11 15:48:52.363114,788.1318969726562,781.2820434570312,788.5347900390625,798.2051391601562,809.4871826171875
2023-10-11 15:48:52.366122,799.4139404296875,776.8497924804688,788.1318969726562,791.3552856445312,801.025634765625
2023-10-11 15:48:52.369028,800.2197875976562,772.0146484375,788.937744140625,794.981689453125,923.91943359375
2023-10-11 15:48:52.371002,782.4908447265625,770.4029541015625,790.952392578125,786.5201416015625,803.040283203125
2023-10-11 15:48:52.373533,772.4176025390625,772.8204956054688,794.5787353515625,784.1025390625,591.90478515625
2023-10-11 15:48:52.377790,780.0732421875,775.2380981445312,792.1611938476562,778.4615478515625,640.2564086914062
2023-10-11 15:48:52.383921,800.2197875976562,776.8497924804688,786.923095703125,779.6703491210938,938.8278198242188
2023-10-11 15:48:52.389642,807.4725341796875,776.4468994140625,789.3406372070312,796.5933837890625,1025.054931640625
2023-10-11 15:48:52.391062,791.7582397460938,774.4322509765625,793.3699340820312,800.2197875976562,839.7069702148438
2023-10-11 15:48:52.394580,779.6703491210938,774.4322509765625,792.967041015625,793.7728881835938,663.6264038085938
2023-10-11 15:48:52.396630,788.5347900390625,774.4322509765625,792.1611938476562,790.5494384765625,770.0
2023-10-11 15:48:52.397869,809.89013671875,779.2673950195312,790.5494384765625,798.6080322265625,1021.4285888671875
2023-10-11 15:48:52.407915,818.3516235351562,778.4615478515625,790.5494384765625,802.2344360351562,940.03662109375
2023-10-11 15:48:52.409620,801.025634765625,767.1795043945312,789.3406372070312,807.069580078125,760.7326049804688
2023-10-11 15:48:52.411208,781.2820434570312,763.9560546875,788.5347900390625,796.996337890625,637.4359130859375
2023-10-11 15:48:52.421488,786.5201416015625,765.970703125,790.5494384765625,787.7289428710938,621.7216186523438
2023-10-11 15:48:52.422700,809.084228515625,768.3883056640625,789.7435913085938,791.3552856445312,765.970703125
2023-10-11 15:48:52.424262,807.87548828125,767.1795043945312,788.937744140625,800.2197875976562,906.5933837890625
2023-10-11 15:48:52.426160,794.981689453125,772.0146484375,789.7435913085938,798.6080322265625,842.12451171875
2023-10-11 15:48:52.427333,787.3259887695312,775.2380981445312,784.5054931640625,787.3259887695312,662.0146484375
2023-10-11 15:48:52.428988,779.6703491210938,771.2088012695312,783.6996459960938,794.5787353515625,665.6410522460938
2023-10-11 15:48:52.430615,792.5640869140625,767.9853515625,786.1171875,807.069580078125,824.7985229492188
2023-10-11 15:48:52.432477,807.87548828125,766.7765502929688,790.1465454101562,815.1282348632812,1151.5750732421875
2023-10-11 15:48:52.433837,799.010986328125,767.1795043945312,793.3699340820312,814.3223266601562,1070.5860595703125
2023-10-11 15:48:52.435544,788.937744140625,766.7765502929688,795.7875366210938,810.6959838867188,626.5567626953125
2023-10-11 15:48:52.436790,793.7728881835938,764.3589477539062,798.6080322265625,808.2783813476562,597.5457763671875
2023-10-11 15:48:52.438543,803.8461303710938,763.5531005859375,797.3992919921875,815.93408203125,794.981689453125
2023-10-11 15:48:52.486469,807.4725341796875,767.9853515625,798.6080322265625,822.7838745117188,872.7472534179688
2023-10-11 15:48:52.487459,799.8168334960938,767.9853515625,795.3846435546875,817.94873046875,780.879150390625
2023-10-11 15:48:52.488397,790.1465454101562,766.3735961914062,795.3846435546875,797.8021850585938,684.1758422851562
