Timestamp,TP9,AF7,AF8,TP10,AUX
2023-10-11 16:09:51.717379,806.2637329101562,784.908447265625,801.8314819335938,802.6373901367188,797.3992919921875
2023-10-11 16:09:51.719884,802.6373901367188,789.3406372070312,802.2344360351562,799.010986328125,724.4688720703125
2023-10-11 16:09:51.721689,790.1465454101562,786.923095703125,800.6226806640625,794.5787353515625,689.010986328125
2023-10-11 16:09:51.722550,787.7289428710938,781.6849975585938,802.2344360351562,796.5933837890625,724.4688720703125
2023-10-11 16:09:51.723582,794.5787353515625,784.1025390625,804.6520385742188,797.8021850585938,777.6557006835938
2023-10-11 16:09:51.724461,793.3699340820312,788.5347900390625,804.6520385742188,796.996337890625,826.8131713867188
2023-10-11 16:09:51.725297,787.7289428710938,787.7289428710938,806.6666870117188,796.5933837890625,843.7362670898438
2023-10-11 16:09:51.726382,787.3259887695312,788.5347900390625,809.89013671875,801.025634765625,851.7948608398438
2023-10-11 16:09:51.727314,790.952392578125,786.923095703125,803.8461303710938,799.8168334960938,971.8681030273438
2023-10-11 16:09:51.728230,792.1611938476562,789.3406372070312,799.8168334960938,794.5787353515625,870.3296508789062
2023-10-11 16:09:51.729231,790.952392578125,792.1611938476562,803.8461303710938,794.981689453125,752.2710571289062
2023-10-11 16:09:51.730443,783.6996459960938,789.7435913085938,803.4432373046875,789.3406372070312,790.952392578125
2023-10-11 16:09:51.744301,786.1171875,786.923095703125,803.4432373046875,795.3846435546875,787.7289428710938
2023-10-11 16:09:51.745701,791.7582397460938,786.5201416015625,803.040283203125,802.2344360351562,728.901123046875
2023-10-11 16:09:51.746711,791.3552856445312,784.908447265625,805.054931640625,802.2344360351562,742.1978149414062
2023-10-11 16:09:51.748313,793.7728881835938,783.2966918945312,807.87548828125,800.2197875976562,844.1392211914062
2023-10-11 16:09:51.749599,788.1318969726562,784.5054931640625,805.4578857421875,801.4285888671875,821.97802734375
2023-10-11 16:09:51.762140,792.967041015625,784.5054931640625,804.6520385742188,807.069580078125,799.010986328125
2023-10-11 16:09:51.763552,803.040283203125,790.1465454101562,807.4725341796875,805.8607788085938,794.981689453125
2023-10-11 16:09:51.764980,801.8314819335938,791.3552856445312,804.2490844726562,800.2197875976562,917.069580078125
2023-10-11 16:09:51.768509,802.2344360351562,786.923095703125,801.025634765625,802.2344360351562,1056.886474609375
2023-10-11 16:09:51.769957,796.1904907226562,789.7435913085938,802.2344360351562,803.4432373046875,800.6226806640625
2023-10-11 16:09:51.771610,788.1318969726562,788.5347900390625,803.4432373046875,797.3992919921875,684.1758422851562
2023-10-11 16:09:51.773305,785.7142944335938,784.908447265625,801.025634765625,796.996337890625,808.2783813476562
2023-10-11 16:09:51.787658,792.5640869140625,787.3259887695312,801.8314819335938,801.025634765625,769.1941528320312
2023-10-11 16:09:51.788832,801.8314819335938,788.937744140625,803.040283203125,799.8168334960938,734.1392211914062
2023-10-11 16:09:51.790233,802.6373901367188,788.937744140625,801.4285888671875,792.5640869140625,768.7911987304688
2023-10-11 16:09:51.792326,806.6666870117188,790.952392578125,797.8021850585938,793.7728881835938,761.94140625
2023-10-11 16:09:51.794851,826.00732421875,796.5933837890625,798.2051391601562,805.8607788085938,700.2930297851562
2023-10-11 16:09:51.796397,821.1721801757812,794.5787353515625,802.6373901367188,798.2051391601562,691.8314819335938
2023-10-11 16:09:51.798069,804.6520385742188,784.5054931640625,799.8168334960938,784.908447265625,826.00732421875
2023-10-11 16:09:51.799960,809.4871826171875,781.2820434570312,797.3992919921875,794.981689453125,1004.5054931640625
2023-10-11 16:09:51.803916,796.5933837890625,781.6849975585938,800.6226806640625,792.967041015625,826.00732421875
2023-10-11 16:09:51.805603,784.5054931640625,778.8644409179688,805.8607788085938,791.7582397460938,651.5384521484375
2023-10-11 16:09:51.806815,788.937744140625,775.6410522460938,806.6666870117188,799.010986328125,736.5567626953125
2023-10-11 16:09:51.807960,791.7582397460938,776.4468994140625,805.054931640625,802.6373901367188,858.2417602539062
2023-10-11 16:09:51.849644,792.1611938476562,778.8644409179688,805.8607788085938,811.098876953125,810.6959838867188
2023-10-11 16:09:51.851131,784.908447265625,778.05859375,807.4725341796875,814.3223266601562,709.5604248046875
2023-10-11 16:09:51.852942,782.4908447265625,774.8351440429688,808.2783813476562,811.90478515625,781.2820434570312
2023-10-11 16:09:51.854312,792.1611938476562,775.2380981445312,806.6666870117188,813.5164794921875,817.94873046875
2023-10-11 16:09:51.855654,801.4285888671875,776.8497924804688,806.6666870117188,819.96337890625,761.5384521484375
2023-10-11 16:09:51.856665,800.6226806640625,770.4029541015625,805.054931640625,813.91943359375,808.6813354492188
2023-10-11 16:09:51.857658,790.5494384765625,767.5823974609375,802.6373901367188,805.8607788085938,973.8828125
2023-10-11 16:09:51.862399,785.3113403320312,766.3735961914062,800.6226806640625,801.8314819335938,953.3333129882812
2023-10-11 16:09:51.863494,790.5494384765625,767.1795043945312,800.2197875976562,795.3846435546875,727.2893676757812
2023-10-11 16:09:51.864514,797.8021850585938,773.2234497070312,803.040283203125,793.7728881835938,722.05126953125
2023-10-11 16:09:51.865964,802.2344360351562,776.8497924804688,804.2490844726562,796.996337890625,781.2820434570312
2023-10-11 16:09:51.866781,795.7875366210938,777.2527465820312,803.040283203125,791.7582397460938,736.959716796875
2023-10-11 16:09:51.913348,792.5640869140625,777.2527465820312,804.2490844726562,786.1171875,688.2051391601562
2023-10-11 16:09:51.914712,798.2051391601562,777.6557006835938,804.2490844726562,795.7875366210938,743.4066162109375
2023-10-11 16:09:51.916205,801.8314819335938,777.2527465820312,803.040283203125,802.6373901367188,896.1171875
2023-10-11 16:09:51.917876,796.996337890625,775.6410522460938,803.4432373046875,800.2197875976562,818.7545776367188
2023-10-11 16:09:51.919362,788.937744140625,771.2088012695312,804.6520385742188,796.1904907226562,703.113525390625
2023-10-11 16:09:51.921124,789.3406372070312,767.5823974609375,806.2637329101562,796.996337890625,821.1721801757812
2023-10-11 16:09:51.923344,796.1904907226562,763.5531005859375,805.8607788085938,798.6080322265625,1051.6483154296875
2023-10-11 16:09:51.924895,794.981689453125,757.106201171875,806.6666870117188,794.981689453125,915.054931640625
2023-10-11 16:09:51.928493,799.8168334960938,751.4652099609375,809.4871826171875,792.5640869140625,728.901123046875
2023-10-11 16:09:51.930712,802.2344360351562,748.2417602539062,803.040283203125,796.5933837890625,753.4798583984375
2023-10-11 16:09:51.932277,793.3699340820312,746.2271118164062,800.6226806640625,799.4139404296875,732.12451171875
2023-10-11 16:09:51.933823,793.7728881835938,745.4212646484375,805.8607788085938,801.4285888671875,678.5347900390625
2023-10-11 16:09:51.945832,802.6373901367188,741.3919677734375,805.054931640625,801.4285888671875,704.7252807617188
2023-10-11 16:09:51.947354,805.054931640625,733.3333129882812,807.069580078125,798.6080322265625,771.6116943359375
2023-10-11 16:09:51.948835,799.4139404296875,725.2747192382812,807.87548828125,794.1758422851562,784.1025390625
2023-10-11 16:09:51.949774,792.967041015625,718.4249267578125,801.4285888671875,790.952392578125,706.7399291992188
2023-10-11 16:09:51.950852,792.5640869140625,714.7985229492188,801.4285888671875,787.7289428710938,689.8168334960938
2023-10-11 16:09:51.952229,799.4139404296875,713.99267578125,805.4578857421875,788.1318969726562,878.3883056640625
2023-10-11 16:09:51.953696,801.4285888671875,718.8278198242188,805.054931640625,797.8021850585938,954.945068359375
2023-10-11 16:09:51.954809,798.6080322265625,724.06591796875,801.4285888671875,799.4139404296875,784.1025390625
2023-10-11 16:09:51.957945,793.3699340820312,726.886474609375,801.8314819335938,795.7875366210938,684.981689453125
2023-10-11 16:09:51.973787,788.1318969726562,728.09521484375,803.8461303710938,794.5787353515625,814.7252807617188
2023-10-11 16:09:51.976459,794.5787353515625,731.7216186523438,802.2344360351562,799.8168334960938,861.062255859375
2023-10-11 16:09:51.977698,800.6226806640625,735.3479614257812,802.6373901367188,799.8168334960938,758.7179565429688
2023-10-11 16:09:51.987129,795.7875366210938,740.1831665039062,804.2490844726562,799.010986328125,780.0732421875
2023-10-11 16:09:51.988222,790.1465454101562,747.4359130859375,804.6520385742188,799.010986328125,798.6080322265625
2023-10-11 16:09:51.989206,790.5494384765625,747.032958984375,804.2490844726562,796.996337890625,715.2014770507812
