Timestamp,TP9,AF7,AF8,TP10,AUX
2023-10-11 15:58:30.414646,783.6996459960938,817.94873046875,799.010986328125,782.893798828125,707.94873046875
2023-10-11 15:58:30.416572,790.1465454101562,813.91943359375,801.4285888671875,796.996337890625,813.91943359375
2023-10-11 15:58:30.418744,796.996337890625,817.5457763671875,806.2637329101562,806.6666870117188,882.0146484375
2023-10-11 15:58:30.421083,796.996337890625,819.5604248046875,806.2637329101562,801.8314819335938,815.93408203125
2023-10-11 15:58:30.424593,784.908447265625,815.93408203125,802.2344360351562,780.879150390625,671.2820434570312
2023-10-11 15:58:30.430290,785.3113403320312,814.3223266601562,801.025634765625,775.6410522460938,736.5567626953125
2023-10-11 15:58:30.431824,796.1904907226562,815.93408203125,800.2197875976562,789.3406372070312,996.8497924804688
2023-10-11 15:58:30.433840,791.3552856445312,811.098876953125,798.2051391601562,782.893798828125,892.087890625
2023-10-11 15:58:30.435129,782.4908447265625,804.6520385742188,801.8314819335938,777.6557006835938,729.7069702148438
2023-10-11 15:58:30.446994,783.2966918945312,807.4725341796875,804.6520385742188,792.1611938476562,767.5823974609375
2023-10-11 15:58:30.448602,786.923095703125,807.87548828125,805.054931640625,786.923095703125,752.6740112304688
2023-10-11 15:58:30.452700,789.7435913085938,803.4432373046875,801.8314819335938,783.6996459960938,733.3333129882812
2023-10-11 15:58:30.456437,792.1611938476562,806.6666870117188,801.8314819335938,800.6226806640625,839.3040161132812
2023-10-11 15:58:30.460614,785.7142944335938,807.87548828125,802.6373901367188,799.010986328125,857.032958984375
2023-10-11 15:58:30.461923,785.7142944335938,811.5018310546875,801.4285888671875,795.3846435546875,762.3442993164062
2023-10-11 15:58:30.463269,795.3846435546875,816.3369750976562,802.6373901367188,802.6373901367188,768.3883056640625
2023-10-11 15:58:30.464659,801.8314819335938,812.7106323242188,801.8314819335938,801.8314819335938,816.7399291992188
2023-10-11 15:58:30.465921,797.3992919921875,808.6813354492188,798.6080322265625,799.4139404296875,960.1831665039062
2023-10-11 15:58:30.467162,790.952392578125,809.89013671875,796.1904907226562,791.7582397460938,936.8131713867188
2023-10-11 15:58:30.468310,784.1025390625,807.4725341796875,796.996337890625,783.2966918945312,709.96337890625
2023-10-11 15:58:30.469539,786.5201416015625,804.2490844726562,796.996337890625,786.923095703125,683.7728881835938
2023-10-11 15:58:30.470740,796.996337890625,803.4432373046875,796.5933837890625,789.7435913085938,755.4945068359375
2023-10-11 15:58:30.471980,796.1904907226562,800.2197875976562,796.996337890625,780.879150390625,774.8351440429688
2023-10-11 15:58:30.473276,790.5494384765625,804.2490844726562,799.4139404296875,773.6264038085938,740.989013671875
2023-10-11 15:58:30.474472,780.879150390625,808.2783813476562,801.4285888671875,776.8497924804688,723.6630249023438
2023-10-11 15:58:30.475942,777.6557006835938,806.6666870117188,801.025634765625,780.0732421875,759.9267578125
2023-10-11 15:58:30.488179,785.3113403320312,803.040283203125,799.010986328125,776.4468994140625,830.8424682617188
2023-10-11 15:58:30.489348,792.967041015625,805.054931640625,800.6226806640625,783.6996459960938,860.2564086914062
2023-10-11 15:58:30.492597,790.5494384765625,810.2930297851562,803.4432373046875,790.1465454101562,880.4029541015625
2023-10-11 15:58:30.497380,781.2820434570312,807.87548828125,802.6373901367188,784.5054931640625,925.5311279296875
2023-10-11 15:58:30.498436,779.6703491210938,805.8607788085938,801.025634765625,771.2088012695312,747.4359130859375
2023-10-11 15:58:30.499653,780.879150390625,804.6520385742188,803.4432373046875,771.6116943359375,709.1575317382812
2023-10-11 15:58:30.500971,797.3992919921875,803.040283203125,808.2783813476562,791.7582397460938,856.6300659179688
2023-10-11 15:58:30.535308,806.2637329101562,806.2637329101562,799.4139404296875,788.1318969726562,820.7692260742188
2023-10-11 15:58:30.536678,788.5347900390625,809.4871826171875,792.967041015625,768.3883056640625,698.2783813476562
2023-10-11 15:58:30.538046,773.6264038085938,811.5018310546875,796.1904907226562,767.5823974609375,682.1611938476562
2023-10-11 15:58:30.539196,774.4322509765625,817.5457763671875,792.1611938476562,773.6264038085938,791.3552856445312
